Video Tag,Clip Id,Labels,Frame Number,X,Y,Width,Height,Person Id
Ul53TVUR4NM,10,"[['Neutral'], 'No annotation', ['Disgust']]",63679,58.66495507,13.94237627,41.07830552,78.04878049,3
Ul53TVUR4NM,10,"[['Neutral'], 'No annotation', ['Disgust']]",63685,58.66495507,13.94237627,41.07830552,78.04878049,3
Ul53TVUR4NM,10,"[['Neutral'], 'No annotation', ['Disgust']]",63691,58.66495507,13.94237627,41.07830552,78.04878049,3
Ul53TVUR4NM,10,"[['Neutral'], 'No annotation', ['Disgust']]",63697,58.66495507,13.94237627,41.07830552,78.04878049,3
Ul53TVUR4NM,10,"[['Neutral'], 'No annotation', ['Disgust']]",63703,58.66495507,13.94237627,41.07830552,78.04878049,3
Ul53TVUR4NM,10,"[['Neutral'], 'No annotation', ['Disgust']]",63709,58.66495507,13.94237627,41.07830552,78.04878049,3
Ul53TVUR4NM,10,"[['Neutral'], 'No annotation', ['Neutral']]",63655,4.378833262,7.324204821,46.84067893,59.563543,2
Ul53TVUR4NM,10,"[['Neutral'], 'No annotation', ['Neutral']]",63661,4.036514049,7.324204821,47.18299815,59.563543,2
Ul53TVUR4NM,10,"[['Neutral'], 'No annotation', ['Neutral']]",63667,3.694194837,7.324204821,47.52531736,59.563543,2
Ul53TVUR4NM,10,"[['Neutral'], 'No annotation', ['Neutral']]",63673,3.351875624,7.324204821,47.86763657,59.563543,2
Ul53TVUR4NM,10,"[['Neutral'], 'No annotation', ['Neutral']]",63679,3.009556411,7.324204821,48.20995578,59.563543,2
Ul53TVUR4NM,10,"[['Neutral'], 'No annotation', ['Neutral']]",63685,2.667237199,7.324204821,48.552275,59.563543,2
Ul53TVUR4NM,10,"[['Neutral'], 'No annotation', ['Neutral']]",63691,2.43902439,7.324204821,48.7804878,59.563543,2
Ul53TVUR4NM,10,"[['Neutral'], 'No annotation', ['Neutral']]",63697,2.43902439,7.324204821,48.7804878,59.563543,2
Ul53TVUR4NM,10,"[['Neutral'], 'No annotation', ['Neutral']]",63703,2.43902439,7.324204821,48.7804878,59.563543,2
Ul53TVUR4NM,10,"[['Neutral'], 'No annotation', ['Neutral']]",63709,2.43902439,7.324204821,48.7804878,59.563543,2
Ul53TVUR4NM,10,"[['Disgust'], 'No annotation', ['Surprise']]",63715,38.76765083,7.552417629,49.80744544,91.9697618,1
Ul53TVUR4NM,10,"[['Disgust'], 'No annotation', ['Surprise']]",63721,38.76765083,7.552417629,49.80744544,91.9697618,1
Ul53TVUR4NM,10,"[['Disgust'], 'No annotation', ['Surprise']]",63727,38.76765083,7.552417629,49.80744544,91.9697618,1
Ul53TVUR4NM,10,"[['Disgust'], 'No annotation', ['Surprise']]",63733,38.76765083,7.552417629,49.80744544,91.9697618,1
Ul53TVUR4NM,10,"[['Disgust'], 'No annotation', ['Surprise']]",63739,38.76765083,7.552417629,49.80744544,91.9697618,1
Ul53TVUR4NM,10,"[['Disgust'], 'No annotation', ['Surprise']]",63745,38.76765083,7.552417629,49.80744544,91.9697618,1
Ul53TVUR4NM,10,"[['Disgust'], 'No annotation', ['Surprise']]",63751,38.76765083,7.552417629,49.80744544,91.9697618,1
Ul53TVUR4NM,10,"[['Disgust'], 'No annotation', ['Surprise']]",63757,38.76765083,7.552417629,49.80744544,91.9697618,1
Ul53TVUR4NM,10,"[['Disgust'], 'No annotation', ['Surprise']]",63763,38.76765083,7.552417629,49.80744544,91.9697618,1
Ul53TVUR4NM,10,"[['Disgust'], 'No annotation', ['Surprise']]",63769,38.76765083,7.552417629,49.80744544,91.9697618,1
Ul53TVUR4NM,10,"[['Disgust'], 'No annotation', ['Surprise']]",63775,38.76765083,7.552417629,49.80744544,91.9697618,1
Ul53TVUR4NM,10,"[['Neutral'], 'No annotation', ['Neutral']]",63715,0.629011553,1.333618599,42.43902439,65.04065041,0
Ul53TVUR4NM,10,"[['Neutral'], 'No annotation', ['Neutral']]",63721,3.05336512,1.219512195,42.1969558,64.91024309,0
Ul53TVUR4NM,10,"[['Neutral'], 'No annotation', ['Neutral']]",63727,4.749679076,1.162458993,43.30727039,64.8124376,0
Ul53TVUR4NM,10,"[['Neutral'], 'No annotation', ['Neutral']]",63733,4.749679076,1.162458993,46.7382425,64.8124376,0
Ul53TVUR4NM,10,"[['Neutral'], 'No annotation', ['Neutral']]",63739,4.373127942,1.162458993,48.25845101,64.8124376,0
Ul53TVUR4NM,10,"[['Neutral'], 'No annotation', ['Neutral']]",63745,3.808301241,1.162458993,48.82327771,64.8124376,0
Ul53TVUR4NM,10,"[['Neutral'], 'No annotation', ['Neutral']]",63751,3.24347454,1.162458993,49.38810441,64.8124376,0
Ul53TVUR4NM,10,"[['Neutral'], 'No annotation', ['Neutral']]",63757,2.678647839,1.162458993,49.95293111,64.8124376,0
Ul53TVUR4NM,10,"[['Neutral'], 'No annotation', ['Neutral']]",63763,2.113821138,1.162458993,50.51775781,64.8124376,0
Ul53TVUR4NM,10,"[['Neutral'], 'No annotation', ['Neutral']]",63769,1.318706967,1.162458993,50.35926846,64.8124376,0
Ul53TVUR4NM,10,"[['Neutral'], 'No annotation', ['Neutral']]",63775,0.408449061,1.162458993,49.39899638,64.8124376,0
Ul53TVUR4NM,10,"[['Happy'], 'No annotation', ['Happy']]",63715,19.76893453,68.25702468,11.81001284,28.52660106,3
Ul53TVUR4NM,10,"[['Happy'], 'No annotation', ['Happy']]",63721,19.76893453,68.25702468,11.81001284,28.52660106,3
Ul53TVUR4NM,10,"[['Happy'], 'No annotation', ['Happy']]",63727,19.76893453,68.25702468,11.81001284,28.52660106,3
Ul53TVUR4NM,10,"[['Happy'], 'No annotation', ['Happy']]",63733,19.76893453,68.25702468,11.81001284,28.52660106,3
Ul53TVUR4NM,10,"[['Happy'], 'No annotation', ['Happy']]",63739,19.76893453,68.25702468,11.81001284,28.52660106,3
Ul53TVUR4NM,10,"[['Happy'], 'No annotation', ['Happy']]",63745,19.76893453,68.25702468,11.81001284,28.52660106,3
Ul53TVUR4NM,10,"[['Happy'], 'No annotation', ['Happy']]",63751,19.76893453,68.25702468,11.81001284,28.52660106,3
Ul53TVUR4NM,10,"[['Happy'], 'No annotation', ['Happy']]",63757,19.76893453,68.25702468,11.81001284,28.52660106,3
Ul53TVUR4NM,10,"[['Happy'], 'No annotation', ['Happy']]",63763,19.76893453,68.25702468,11.81001284,28.52660106,3
Ul53TVUR4NM,10,"[['Happy'], 'No annotation', ['Happy']]",63769,19.76893453,68.25702468,11.81001284,28.52660106,3
Ul53TVUR4NM,10,"[['Happy'], 'No annotation', ['Happy']]",63715,10.9114249,69.16987591,9.499358151,26.70089859,0
Ul53TVUR4NM,10,"[['Happy'], 'No annotation', ['Happy']]",63721,10.9114249,69.16987591,9.499358151,26.70089859,0
Ul53TVUR4NM,10,"[['Happy'], 'No annotation', ['Happy']]",63727,10.9114249,69.16987591,9.499358151,26.70089859,0
Ul53TVUR4NM,10,"[['Happy'], 'No annotation', ['Happy']]",63733,10.9114249,69.16987591,9.499358151,26.70089859,0
Ul53TVUR4NM,10,"[['Happy'], 'No annotation', ['Happy']]",63739,10.9114249,69.16987591,9.499358151,26.70089859,0
Ul53TVUR4NM,10,"[['Happy'], 'No annotation', ['Happy']]",63745,10.9114249,69.16987591,9.499358151,26.70089859,0
Ul53TVUR4NM,10,"[['Happy'], 'No annotation', ['Happy']]",63751,10.9114249,69.16987591,9.499358151,26.70089859,0
Ul53TVUR4NM,10,"[['Happy'], 'No annotation', ['Happy']]",63757,10.9114249,69.16987591,9.499358151,26.70089859,0
Ul53TVUR4NM,10,"[['Happy'], 'No annotation', ['Happy']]",63763,10.9114249,69.16987591,9.499358151,26.70089859,0
Ul53TVUR4NM,10,"[['Happy'], 'No annotation', ['Happy']]",63769,10.9114249,69.16987591,9.499358151,26.70089859,0
Ul53TVUR4NM,10,"[['Happy'], 'No annotation', ['Happy']]",63715,3.594351733,71.22379119,9.884467266,24.87519612,4
Ul53TVUR4NM,10,"[['Happy'], 'No annotation', ['Happy']]",63721,3.594351733,71.22379119,9.884467266,24.87519612,4
Ul53TVUR4NM,10,"[['Happy'], 'No annotation', ['Happy']]",63727,3.594351733,71.22379119,9.884467266,24.87519612,4
Ul53TVUR4NM,10,"[['Happy'], 'No annotation', ['Happy']]",63733,3.594351733,71.22379119,9.884467266,24.87519612,4
Ul53TVUR4NM,10,"[['Happy'], 'No annotation', ['Happy']]",63739,3.594351733,71.22379119,9.884467266,24.87519612,4
Ul53TVUR4NM,10,"[['Happy'], 'No annotation', ['Happy']]",63745,3.594351733,71.22379119,9.884467266,24.87519612,4
Ul53TVUR4NM,10,"[['Happy'], 'No annotation', ['Happy']]",63751,3.594351733,71.22379119,9.884467266,24.87519612,4
Ul53TVUR4NM,10,"[['Happy'], 'No annotation', ['Happy']]",63757,3.594351733,71.22379119,9.884467266,24.87519612,4
Ul53TVUR4NM,10,"[['Happy'], 'No annotation', ['Happy']]",63763,3.594351733,71.22379119,9.884467266,24.87519612,4
Ul53TVUR4NM,10,"[['Happy'], 'No annotation', ['Happy']]",63769,3.594351733,71.22379119,9.884467266,24.87519612,4
Ul53TVUR4NM,10,"[['Happy'], 'No annotation', 'No annotation']",63775,3.465982028,68.25702468,23.74839538,27.61374982,1
Ul53TVUR4NM,10,"[['Happy'], 'No annotation', 'No annotation']",63781,3.465982028,68.25702468,23.74839538,27.61374982,1
Ul53TVUR4NM,10,"[['Happy'], 'No annotation', 'No annotation']",63787,3.465982028,68.25702468,23.74839538,27.61374982,1
Ul53TVUR4NM,10,"[['Happy'], 'No annotation', 'No annotation']",63793,3.465982028,68.25702468,23.74839538,27.61374982,1
Ul53TVUR4NM,10,"[['Happy'], 'No annotation', 'No annotation']",63799,3.465982028,68.25702468,23.74839538,27.61374982,1
Ul53TVUR4NM,10,"[['Happy'], 'No annotation', 'No annotation']",63805,3.465982028,68.25702468,23.74839538,27.61374982,1
Ul53TVUR4NM,10,"[['Happy'], 'No annotation', 'No annotation']",63811,3.465982028,68.25702468,23.74839538,27.61374982,1
Ul53TVUR4NM,10,"[['Happy'], 'No annotation', 'No annotation']",63817,3.465982028,68.25702468,23.74839538,27.61374982,1
Ul53TVUR4NM,10,"[['Happy'], 'No annotation', 'No annotation']",63823,3.465982028,68.25702468,23.74839538,27.61374982,1
Ul53TVUR4NM,10,"[['Happy'], 'No annotation', 'No annotation']",63829,3.465982028,68.25702468,23.74839538,27.61374982,1
Ul53TVUR4NM,10,"[['Happy'], 'No annotation', 'No annotation']",63835,3.465982028,68.25702468,23.74839538,27.61374982,1
Ul53TVUR4NM,10,"[['Happy'], 'No annotation', 'No annotation']",63841,3.465982028,68.25702468,23.74839538,27.61374982,1
Ul53TVUR4NM,10,"[['Happy'], 'No annotation', 'No annotation']",63847,3.465982028,68.25702468,23.74839538,27.61374982,1
Ul53TVUR4NM,10,"[['Happy'], 'No annotation', 'No annotation']",63853,3.465982028,68.25702468,23.74839538,27.61374982,1
Ul53TVUR4NM,10,"[['Happy'], 'No annotation', ['Happy']]",63781,50.44929397,13.77121666,49.42233633,78.21994009,3
Ul53TVUR4NM,10,"[['Happy'], 'No annotation', ['Happy']]",63787,50.44929397,14.62701469,49.42233633,77.36414206,3
Ul53TVUR4NM,10,"[['Happy'], 'No annotation', ['Happy']]",63793,50.44929397,16.95478534,49.42233633,75.03637142,3
Ul53TVUR4NM,10,"[['Happy'], 'No annotation', ['Happy']]",63799,50.44929397,19.2673418,49.40094138,72.72381496,3
Ul53TVUR4NM,10,"[['Happy'], 'No annotation', ['Happy']]",63805,50.44929397,21.54946988,49.33675653,70.44168687,3
Ul53TVUR4NM,10,"[['Happy'], 'No annotation', ['Happy']]",63811,52.17311572,24.96179473,47.57014487,67.02936202,3
Ul53TVUR4NM,10,"[['Happy'], 'No annotation', ['Happy']]",63817,56.2609406,29.98749218,43.48231999,62.00366457,3
Ul53TVUR4NM,10,"[['Happy'], 'No annotation', ['Happy']]",63823,54.93056366,31.77808499,44.81269693,60.21307177,3
Ul53TVUR4NM,10,"[['Happy'], 'No annotation', ['Happy']]",63781,0.385109114,3.661932609,51.73299101,62.54117679,2
Ul53TVUR4NM,10,"[['Happy'], 'No annotation', ['Happy']]",63787,0.385109114,5.683246056,51.73299101,60.51986334,2
Ul53TVUR4NM,10,"[['Happy'], 'No annotation', ['Happy']]",63793,0.385109114,7.704559502,51.73299101,58.4985499,2
Ul53TVUR4NM,10,"[['Happy'], 'No annotation', ['Happy']]",63799,0.385109114,9.725872948,51.73299101,56.47723645,2
Ul53TVUR4NM,10,"[['Happy'], 'No annotation', ['Happy']]",63805,0.385109114,9.706176009,51.73299101,56.49693339,2
Ul53TVUR4NM,10,"[['Happy'], 'No annotation', ['Happy']]",63811,0.385109114,9.278276993,51.73299101,56.92483241,2
Ul53TVUR4NM,10,"[['Happy'], 'No annotation', ['Happy']]",63817,0.385109114,8.886584817,51.73299101,57.31652458,2
Ul53TVUR4NM,10,"[['Happy'], 'No annotation', ['Happy']]",63823,0.385109114,8.67592684,51.73299101,57.52718256,2
Ul53TVUR4NM,10,"[['Happy'], 'No annotation', ['Happy']]",63829,30.16688062,0.934246185,69.31964056,98.35972044,2
Ul53TVUR4NM,10,"[['Happy'], 'No annotation', ['Happy']]",63835,30.16688062,0.934246185,69.31964056,98.35972044,2
Ul53TVUR4NM,10,"[['Happy'], 'No annotation', ['Happy']]",63841,30.16688062,0.934246185,69.31964056,98.35972044,2
Ul53TVUR4NM,10,"[['Happy'], 'No annotation', ['Happy']]",63847,30.16688062,0.934246185,69.31964056,98.35972044,2
Ul53TVUR4NM,10,"[['Happy'], 'No annotation', ['Happy']]",63853,30.16688062,0.934246185,69.31964056,98.35972044,2
Ul53TVUR4NM,10,"[['Happy'], 'No annotation', ['Happy']]",63859,38.71059763,0.706033376,35.01982599,97.90329482,1
Ul53TVUR4NM,10,"[['Happy'], 'No annotation', ['Happy']]",63865,38.36827842,0.706033376,34.86920553,97.90329482,1
Ul53TVUR4NM,10,"[['Happy'], 'No annotation', ['Happy']]",63871,38.02595921,0.706033376,34.71858508,97.90329482,1
Ul53TVUR4NM,10,"[['Happy'], 'No annotation', ['Happy']]",63877,37.68363999,0.706033376,34.56796463,97.90329482,1
Ul53TVUR4NM,10,"[['Happy'], 'No annotation', ['Happy']]",63883,37.34132078,0.706033376,34.41734417,97.90329482,1
Ul53TVUR4NM,10,"[['Happy'], 'No annotation', ['Happy']]",63889,35.1305092,0.706033376,33.24775353,57.28141492,1
Ul53TVUR4NM,10,"[['Happy'], 'No annotation', ['Happy']]",63895,33.44565682,0.706033376,31.84638425,55.83606713,1
Ul53TVUR4NM,10,"[['Happy'], 'No annotation', ['Happy']]",63901,28.12901155,0.706033376,35.33376123,47.24005135,1
Ul53TVUR4NM,10,"[['Happy'], 'No annotation', ['Happy']]",63859,25.41720154,38.58935958,23.03013632,59.563543,0
Ul53TVUR4NM,10,"[['Happy'], 'No annotation', ['Happy']]",63865,25.41720154,38.58935958,24.83097989,59.563543,0
Ul53TVUR4NM,10,"[['Happy'], 'No annotation', ['Happy']]",63871,25.41720154,38.58935958,28.35081051,59.563543,0
Ul53TVUR4NM,10,"[['Happy'], 'No annotation', ['Happy']]",63877,25.41720154,38.58935958,26.24688106,59.563543,0
Ul53TVUR4NM,10,"[['Happy'], 'No annotation', ['Happy']]",63883,25.41720154,41.32791328,23.81258023,56.8249893,0
Ul53TVUR4NM,10,"[['Happy'], 'No annotation', ['Happy']]",63889,25.41720154,44.75110541,20.96705178,53.40179718,0
Ul53TVUR4NM,10,"[['Happy'], 'No annotation', ['Happy']]",63895,25.41720154,44.97931821,30.85151904,53.17358437,0
Ul53TVUR4NM,10,"[['Happy'], 'No annotation', ['Happy']]",63901,25.41720154,44.97931821,20.28241335,53.17358437,0
Ul53TVUR4NM,10,"[['Happy'], 'No annotation', ['Happy']]",63859,5.006418485,67.80059906,20.28241335,28.07017544,0
Ul53TVUR4NM,10,"[['Happy'], 'No annotation', ['Happy']]",63865,5.006418485,67.80059906,20.28241335,28.07017544,0
Ul53TVUR4NM,10,"[['Happy'], 'No annotation', ['Happy']]",63871,5.006418485,67.80059906,20.28241335,28.07017544,0
Ul53TVUR4NM,10,"[['Happy'], 'No annotation', ['Happy']]",63877,5.006418485,67.80059906,20.28241335,28.07017544,0
Ul53TVUR4NM,10,"[['Happy'], 'No annotation', ['Happy']]",63883,5.006418485,67.80059906,20.28241335,28.07017544,0
Ul53TVUR4NM,10,"[['Happy'], 'No annotation', ['Happy']]",63889,5.006418485,67.80059906,20.28241335,28.07017544,0
Ul53TVUR4NM,10,"[['Happy'], 'No annotation', ['Happy']]",63895,5.006418485,67.80059906,20.28241335,28.07017544,0
Ul53TVUR4NM,10,"[['Happy'], 'No annotation', ['Happy']]",63901,5.006418485,67.80059906,20.28241335,28.07017544,0
Ul53TVUR4NM,10,"[['Happy'], 'No annotation', ['Happy']]",63907,5.006418485,67.80059906,20.28241335,28.07017544,0
Ul53TVUR4NM,10,"[['Happy'], 'No annotation', ['Happy']]",63913,5.006418485,67.80059906,20.28241335,28.07017544,0
Ul53TVUR4NM,10,"[['Happy'], 'No annotation', ['Happy']]",63919,5.006418485,67.80059906,20.28241335,28.07017544,0
Ul53TVUR4NM,10,"[['Happy'], 'No annotation', ['Happy']]",63925,5.006418485,67.80059906,20.28241335,28.07017544,0
Ul53TVUR4NM,10,"[['Neutral'], 'No annotation', ['Neutral']]",63907,44.80102696,20.10412209,55.07060334,73.48452432,3
Ul53TVUR4NM,10,"[['Neutral'], 'No annotation', ['Neutral']]",63913,44.53399123,19.4520855,55.35943517,74.33217189,3
Ul53TVUR4NM,10,"[['Neutral'], 'No annotation', ['Neutral']]",63919,44.41591784,18.9181957,55.45571245,74.67045071,3
Ul53TVUR4NM,10,"[['Neutral'], 'No annotation', ['Neutral']]",63925,44.41591784,18.67340333,55.45571245,74.91524308,3
Ul53TVUR4NM,10,"[['Neutral'], 'No annotation', ['Neutral']]",63931,44.41591784,17.72690534,55.45571245,75.86174107,3
Ul53TVUR4NM,10,"[['Neutral'], 'No annotation', ['Neutral']]",63937,44.41591784,17.82199401,55.45571245,75.7666524,3
Ul53TVUR4NM,10,"[['Neutral'], 'No annotation', ['Neutral']]",63943,44.41591784,17.82199401,55.45571245,75.7666524,3
Ul53TVUR4NM,10,"[['Neutral'], 'No annotation', ['Neutral']]",63949,44.41591784,17.82199401,55.45571245,75.7666524,3
Ul53TVUR4NM,10,"[['Neutral'], 'No annotation', ['Neutral']]",63955,44.41591784,17.82199401,55.45571245,75.7666524,3
Ul53TVUR4NM,10,"[['Neutral'], 'No annotation', ['Neutral']]",63961,44.41591784,17.82199401,55.45571245,75.7666524,3
Ul53TVUR4NM,10,"[['Neutral'], 'No annotation', ['Neutral']]",63967,44.41591784,17.82199401,55.45571245,75.7666524,3
Ul53TVUR4NM,10,"[['Neutral'], 'No annotation', ['Neutral']]",63973,44.41591784,17.82199401,55.45571245,75.7666524,3
Ul53TVUR4NM,10,"[['Neutral'], 'No annotation', ['Neutral']]",63979,44.41591784,17.82199401,55.45571245,75.7666524,3
Ul53TVUR4NM,10,"[['Happy'], 'No annotation', ['Neutral']]",63907,6.161745828,13.25773784,41.97689345,53.85822279,2
Ul53TVUR4NM,10,"[['Happy'], 'No annotation', ['Neutral']]",63913,6.161745828,12.40193981,41.97689345,54.71402082,2
Ul53TVUR4NM,10,"[['Happy'], 'No annotation', ['Neutral']]",63919,6.161745828,11.8872406,41.97689345,55.22872003,2
Ul53TVUR4NM,10,"[['Happy'], 'No annotation', ['Neutral']]",63925,6.161745828,11.5430908,41.97689345,55.57286983,2
Ul53TVUR4NM,10,"[['Happy'], 'No annotation', ['Neutral']]",63931,6.161745828,11.19894101,41.97689345,55.91701963,2
Ul53TVUR4NM,10,"[['Happy'], 'No annotation', ['Neutral']]",63937,6.161745828,10.85479121,41.97689345,56.26116942,2
Ul53TVUR4NM,10,"[['Happy'], 'No annotation', ['Neutral']]",63943,6.161745828,10.51064141,41.97689345,56.60531922,2
Ul53TVUR4NM,10,"[['Happy'], 'No annotation', ['Neutral']]",63949,6.161745828,10.0881155,41.97689345,57.02784513,2
Ul53TVUR4NM,10,"[['Happy'], 'No annotation', ['Neutral']]",63955,6.161745828,9.273709008,41.97689345,57.84225163,2
Ul53TVUR4NM,10,"[['Happy'], 'No annotation', ['Neutral']]",63961,6.161745828,8.459302515,41.97689345,58.65665812,2
Ul53TVUR4NM,10,"[['Happy'], 'No annotation', ['Neutral']]",63967,6.161745828,7.400275757,41.97689345,59.71568488,2
Ul53TVUR4NM,10,"[['Happy'], 'No annotation', ['Neutral']]",63973,6.161745828,5.315932107,41.97689345,61.80002853,2
Ul53TVUR4NM,10,"[['Happy'], 'No annotation', ['Neutral']]",63979,6.161745828,4.58565112,41.97689345,62.53030951,2
Ul53TVUR4NM,10,"[['Happy'], 'No annotation', ['Neutral']]",63931,20.41078306,69.16987591,11.03979461,27.1573242,3
Ul53TVUR4NM,10,"[['Happy'], 'No annotation', ['Neutral']]",63937,20.41078306,69.16987591,11.03979461,27.1573242,3
Ul53TVUR4NM,10,"[['Happy'], 'No annotation', ['Neutral']]",63943,20.41078306,69.16987591,11.03979461,27.1573242,3
Ul53TVUR4NM,10,"[['Happy'], 'No annotation', ['Neutral']]",63949,20.41078306,69.16987591,11.03979461,27.1573242,3
Ul53TVUR4NM,10,"[['Happy'], 'No annotation', ['Neutral']]",63955,20.41078306,69.16987591,11.03979461,27.1573242,3
Ul53TVUR4NM,10,"[['Happy'], 'No annotation', ['Neutral']]",63961,20.41078306,69.16987591,11.03979461,27.1573242,3
Ul53TVUR4NM,10,"[['Happy'], 'No annotation', ['Neutral']]",63967,20.41078306,69.16987591,11.03979461,27.1573242,3
Ul53TVUR4NM,10,"[['Happy'], 'No annotation', ['Neutral']]",63973,20.41078306,69.16987591,11.03979461,27.1573242,3
Ul53TVUR4NM,10,"[['Happy'], 'No annotation', ['Neutral']]",63979,20.41078306,69.16987591,11.03979461,27.1573242,3
Ul53TVUR4NM,10,"[['Happy'], 'No annotation', ['Happy']]",63931,10.9114249,69.16987591,9.884467266,26.9291114,0
Ul53TVUR4NM,10,"[['Happy'], 'No annotation', ['Happy']]",63937,10.9114249,69.16987591,9.884467266,26.9291114,0
Ul53TVUR4NM,10,"[['Happy'], 'No annotation', ['Happy']]",63943,10.9114249,69.16987591,9.884467266,26.9291114,0
Ul53TVUR4NM,10,"[['Happy'], 'No annotation', ['Happy']]",63949,10.9114249,69.16987591,9.884467266,26.9291114,0
Ul53TVUR4NM,10,"[['Happy'], 'No annotation', ['Happy']]",63955,10.9114249,69.16987591,9.884467266,26.9291114,0
Ul53TVUR4NM,10,"[['Happy'], 'No annotation', ['Happy']]",63961,10.9114249,69.16987591,9.884467266,26.9291114,0
Ul53TVUR4NM,10,"[['Happy'], 'No annotation', ['Happy']]",63967,10.9114249,69.16987591,9.884467266,26.9291114,0
Ul53TVUR4NM,10,"[['Happy'], 'No annotation', ['Happy']]",63973,10.9114249,69.16987591,9.884467266,26.9291114,0
Ul53TVUR4NM,10,"[['Happy'], 'No annotation', ['Happy']]",63979,10.9114249,69.16987591,9.884467266,26.9291114,0
Ul53TVUR4NM,10,"[['Neutral'], 'No annotation', ['Neutral']]",63931,3.594351733,70.53915276,9.242618742,25.33162174,4
Ul53TVUR4NM,10,"[['Neutral'], 'No annotation', ['Neutral']]",63937,3.594351733,70.53915276,9.242618742,25.33162174,4
Ul53TVUR4NM,10,"[['Neutral'], 'No annotation', ['Neutral']]",63943,3.594351733,70.53915276,9.242618742,25.33162174,4
Ul53TVUR4NM,10,"[['Neutral'], 'No annotation', ['Neutral']]",63949,3.594351733,70.53915276,9.242618742,25.33162174,4
Ul53TVUR4NM,10,"[['Neutral'], 'No annotation', ['Neutral']]",63955,3.594351733,70.53915276,9.242618742,25.33162174,4
Ul53TVUR4NM,10,"[['Neutral'], 'No annotation', ['Neutral']]",63961,3.594351733,70.53915276,9.242618742,25.33162174,4
Ul53TVUR4NM,10,"[['Neutral'], 'No annotation', ['Neutral']]",63967,3.594351733,70.53915276,9.242618742,25.33162174,4
Ul53TVUR4NM,10,"[['Neutral'], 'No annotation', ['Neutral']]",63973,3.594351733,70.53915276,9.242618742,25.33162174,4
Ul53TVUR4NM,10,"[['Neutral'], 'No annotation', ['Neutral']]",63979,3.594351733,70.53915276,9.242618742,25.33162174,4
Ul53TVUR4NM,10,"[['Neutral'], 'No annotation', ['Neutral']]",63985,43.77406932,4.129225503,29.13992298,94.93652831,1
Ul53TVUR4NM,10,"[['Neutral'], 'No annotation', ['Neutral']]",63991,43.77406932,4.129225503,29.13992298,94.93652831,1
Ul53TVUR4NM,10,"[['Neutral'], 'No annotation', ['Neutral']]",63997,43.77406932,4.129225503,29.13992298,94.93652831,1
Ul53TVUR4NM,10,"[['Neutral'], 'No annotation', ['Neutral']]",64003,43.77406932,4.129225503,29.13992298,94.93652831,1
Ul53TVUR4NM,10,"[['Neutral'], 'No annotation', ['Neutral']]",64009,43.77406932,4.129225503,29.13992298,94.93652831,1
Ul53TVUR4NM,10,"[['Neutral'], 'No annotation', ['Neutral']]",64015,43.77406932,4.129225503,29.13992298,94.93652831,1
Ul53TVUR4NM,10,"[['Neutral'], 'No annotation', ['Neutral']]",64021,43.77406932,4.129225503,29.13992298,94.93652831,1
Ul53TVUR4NM,10,"[['Neutral'], 'No annotation', ['Neutral']]",64027,43.77406932,4.129225503,29.13992298,94.93652831,1
Ul53TVUR4NM,10,"[['Neutral'], 'No annotation', ['Neutral']]",64033,43.77406932,4.129225503,29.13992298,94.93652831,1
Ul53TVUR4NM,10,"[['Happy'], 'No annotation', ['Happy']]",63985,31.06546855,36.30723149,14.33790856,63.67137356,0
Ul53TVUR4NM,10,"[['Happy'], 'No annotation', ['Happy']]",63991,31.06546855,36.30723149,14.27866101,63.67137356,0
Ul53TVUR4NM,10,"[['Happy'], 'No annotation', ['Happy']]",63997,31.06546855,36.0947575,14.5013501,63.88384755,0
Ul53TVUR4NM,10,"[['Happy'], 'No annotation', ['Happy']]",64003,31.06546855,35.66980951,15.00597583,64.30879554,0
Ul53TVUR4NM,10,"[['Happy'], 'No annotation', ['Happy']]",64009,31.06546855,35.24486152,15.51060157,64.73374353,0
Ul53TVUR4NM,10,"[['Happy'], 'No annotation', ['Happy']]",64015,31.06546855,34.81991353,16.0152273,65.15869151,0
Ul53TVUR4NM,10,"[['Happy'], 'No annotation', ['Happy']]",64021,31.06546855,34.39496555,16.51985304,65.5836395,0
Ul53TVUR4NM,10,"[['Happy'], 'No annotation', ['Happy']]",64027,31.06546855,33.7968906,18.31407788,66.18171445,0
Ul53TVUR4NM,10,"[['Happy'], 'No annotation', ['Happy']]",64033,31.06546855,33.56867779,20.25673941,66.40992726,0
Ul53TVUR4NM,10,"[['Neutral'], 'No annotation', ['Neutral']]",63985,2.310654685,70.31093995,14.24903723,25.55983455,2
Ul53TVUR4NM,10,"[['Neutral'], 'No annotation', ['Neutral']]",63991,2.310654685,70.31093995,14.24903723,25.55983455,2
Ul53TVUR4NM,10,"[['Neutral'], 'No annotation', ['Neutral']]",63997,2.310654685,70.31093995,14.24903723,25.55983455,2
Ul53TVUR4NM,10,"[['Neutral'], 'No annotation', ['Neutral']]",64003,2.310654685,70.31093995,14.24903723,25.55983455,2
Ul53TVUR4NM,10,"[['Neutral'], 'No annotation', ['Neutral']]",64009,2.310654685,70.31093995,14.24903723,25.55983455,2
Ul53TVUR4NM,10,"[['Neutral'], 'No annotation', ['Neutral']]",64015,2.310654685,70.31093995,14.24903723,25.55983455,2
Ul53TVUR4NM,10,"[['Neutral'], 'No annotation', ['Neutral']]",64021,2.310654685,70.31093995,14.24903723,25.55983455,2
